source_file,Type,NHS_area_code,ONS_code,Name,Count_gp_appointments,Attended,Did_not_attend,Unknown,Month,Year,CCG_Name,ICB_Code,ICB_Name
12,CCG,01A,E38000050,NHS East Lancashire CCG,184 612,82 329,97 038,5 245,September,2021,NHS East Lancashire CCG,QE1,NHS Lancashire and South Cumbria Integrated Care Board
12,CCG,01D,E38000080,"NHS Heywood, Middleton and Rochdale CCG",109 474,60 815,46 928,1 731,September,2021,"NHS Heywood, Middleton and Rochdale CCG",QOP,NHS Greater Manchester Integrated Care Board
12,CCG,01E,E38000227,NHS Greater Preston CCG,100 311,46 731,53 426,154,September,2021,NHS Greater Preston CCG,QE1,NHS Lancashire and South Cumbria Integrated Care Board
12,CCG,01F,E38000068,NHS Halton CCG,69 705,35 382,33 266,1 057,September,2021,NHS Halton CCG,QYG,NHS Cheshire and Merseyside Integrated Care Board
12,CCG,01G,E38000143,NHS Salford CCG,122 547,59 644,59 908,2 995,September,2021,NHS Salford CCG,QOP,NHS Greater Manchester Integrated Care Board
12,CCG,01H,E38000215,NHS North Cumbria CCG,189 213,87 692,95 488,6 033,September,2021,NHS North Cumbria CCG,QHM,NHS North East and North Cumbria Integrated Care Board
12,CCG,01J,E38000091,NHS Knowsley CCG,75 741,41 681,32 818,1 242,September,2021,NHS Knowsley CCG,QYG,NHS Cheshire and Merseyside Integrated Care Board
12,CCG,01K,E38000228,NHS Morecambe Bay CCG,164 289,84 434,77 984,1 871,September,2021,NHS Morecambe Bay CCG,QE1,NHS Lancashire and South Cumbria Integrated Care Board
12,CCG,01T,E38000161,NHS South Sefton CCG,57 593,37 561,19 813,219,September,2021,NHS South Sefton CCG,QYG,NHS Cheshire and Merseyside Integrated Care Board
12,CCG,01V,E38000170,NHS Southport and Formby CCG,66 110,30 722,32 341,3 047,September,2021,NHS Southport and Formby CCG,QYG,NHS Cheshire and Merseyside Integrated Care Board
12,CCG,01W,E38000174,NHS Stockport CCG,169 280,97 943,63 504,7 833,September,2021,NHS Stockport CCG,QOP,NHS Greater Manchester Integrated Care Board
12,CCG,01X,E38000172,NHS St Helens CCG,86 865,45 183,40 149,1 533,September,2021,NHS St Helens CCG,QYG,NHS Cheshire and Merseyside Integrated Care Board
12,CCG,01Y,E38000182,NHS Tameside and Glossop CCG,115 974,52 109,62 009,1 856,September,2021,NHS Tameside and Glossop CCG,QOP,NHS Greater Manchester Integrated Care Board
12,CCG,02A,E38000187,NHS Trafford CCG,79 469,42 706,34 599,2 164,September,2021,NHS Trafford CCG,QOP,NHS Greater Manchester Integrated Care Board
12,CCG,02E,E38000194,NHS Warrington CCG,103 327,57 481,42 758,3 088,September,2021,NHS Warrington CCG,QYG,NHS Cheshire and Merseyside Integrated Care Board
12,CCG,02G,E38000200,NHS West Lancashire CCG,53 439,24 132,28 738,569,September,2021,NHS West Lancashire CCG,QE1,NHS Lancashire and South Cumbria Integrated Care Board
12,CCG,02H,E38000205,NHS Wigan Borough CCG,131 366,67 796,59 798,3 772,September,2021,NHS Wigan Borough CCG,QOP,NHS Greater Manchester Integrated Care Board
12,CCG,02M,E38000226,NHS Fylde and Wyre CCG,109 079,45 298,61 603,2 178,September,2021,NHS Fylde and Wyre CCG,QE1,NHS Lancashire and South Cumbria Integrated Care Board
12,CCG,02P,E38000006,NHS Barnsley CCG,123 113,56 016,64 816,2 281,September,2021,NA,NA,NA
12,CCG,02Q,E38000008,NHS Bassetlaw CCG,61 264,32 551,27 148,1 565,September,2021,NA,NA,NA
12,CCG,02T,E38000025,NHS Calderdale CCG,113 183,45 335,63 794,4 054,September,2021,NHS Calderdale CCG,QWO,NHS West Yorkshire Integrated Care Board
12,CCG,02X,E38000044,NHS Doncaster CCG,151 380,60 308,87 296,3 776,September,2021,NA,NA,NA
12,CCG,02Y,E38000052,NHS East Riding of Yorkshire CCG,143 238,63 218,71 295,8 725,September,2021,NA,NA,NA
12,CCG,03F,E38000085,NHS Hull CCG,128 742,55 393,66 973,6 376,September,2021,NA,NA,NA
12,CCG,03H,E38000119,NHS North East Lincolnshire CCG,102 455,37 837,61 207,3 411,September,2021,NA,NA,NA
12,CCG,03K,E38000122,NHS North Lincolnshire CCG,97 012,40 829,53 390,2 793,September,2021,NA,NA,NA
12,CCG,03L,E38000141,NHS Rotherham CCG,152 549,65 741,78 113,8 695,September,2021,NA,NA,NA
12,CCG,03N,E38000146,NHS Sheffield CCG,286 179,139 318,134 585,12 276,September,2021,NA,NA,NA
12,CCG,03Q,E38000188,NHS Vale of York CCG,156 576,71 865,73 562,11 149,September,2021,NA,NA,NA
12,CCG,03R,E38000190,NHS Wakefield CCG,205 395,88 502,110 052,6 841,September,2021,NHS Wakefield CCG,QWO,NHS West Yorkshire Integrated Care Board
12,CCG,03W,E38000051,NHS East Leicestershire and Rutland CCG,185 720,84 464,92 909,8 347,September,2021,NA,NA,NA
12,CCG,04C,E38000097,NHS Leicester City CCG,204 154,110 389,83 704,10 061,September,2021,NA,NA,NA
12,CCG,04V,E38000201,NHS West Leicestershire CCG,214 042,100 703,105 993,7 346,September,2021,NA,NA,NA
12,CCG,04Y,E38000028,NHS Cannock Chase CCG,67 746,30 640,35 477,1 629,September,2021,NA,NA,NA
12,CCG,05D,E38000053,NHS East Staffordshire CCG,66 737,35 780,27 865,3 092,September,2021,NA,NA,NA
12,CCG,05G,E38000126,NHS North Staffordshire CCG,99 399,50 286,46 981,2 132,September,2021,NA,NA,NA
12,CCG,05Q,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,95 188,44 156,49 176,1 856,September,2021,NA,NA,NA
12,CCG,05V,E38000173,NHS Stafford and Surrounds CCG,78 682,32 792,44 086,1 804,September,2021,NA,NA,NA
12,CCG,05W,E38000175,NHS Stoke on Trent CCG,125 960,62 098,61 671,2 191,September,2021,NA,NA,NA
12,CCG,06H,E38000026,NHS Cambridgeshire and Peterborough CCG,485 897,220 100,243 516,22 281,September,2021,NA,NA,NA
12,CCG,06K,E38000049,NHS East and North Hertfordshire CCG,271 667,137 923,123 530,10 214,September,2021,NA,NA,NA
12,CCG,06L,E38000086,NHS Ipswich and East Suffolk CCG,224 555,83 578,127 888,13 089,September,2021,NA,NA,NA
12,CCG,06N,E38000079,NHS Herts Valley CCG,298 425,187 785,103 385,7 255,September,2021,NA,NA,NA
12,CCG,06Q,E38000106,NHS Mid Essex CCG,190 381,88 330,96 750,5 301,September,2021,NA,NA,NA
12,CCG,06T,E38000117,NHS North East Essex CCG,182 659,69 793,106 343,6 523,September,2021,NA,NA,NA
12,CCG,07G,E38000185,NHS Thurrock CCG,87 054,36 321,43 981,6 752,September,2021,NA,NA,NA
12,CCG,07H,E38000197,NHS West Essex CCG,133 025,68 842,60 973,3 210,September,2021,NA,NA,NA
12,CCG,07K,E38000204,NHS West Suffolk CCG,124 581,64 493,52 494,7 594,September,2021,NA,NA,NA
12,CCG,09D,E38000021,NHS Brighton and Hove CCG,133 827,71 179,57 024,5 624,September,2021,NA,NA,NA
12,CCG,10Q,E38000136,NHS Oxfordshire CCG,350 847,202 666,141 572,6 609,September,2021,NA,NA,NA
12,CCG,10R,E38000137,NHS Portsmouth CCG,83 800,33 532,47 305,2 963,September,2021,NA,NA,NA
12,CCG,11J,E38000045,NHS Dorset CCG,406 385,192 630,193 801,19 954,September,2021,NHS Dorset CCG,QVV,NHS Dorset Integrated Care Board
12,CCG,11M,E38000062,NHS Gloucestershire CCG,337 541,171 385,148 985,17 171,September,2021,NHS Gloucestershire CCG,QR1,NHS Gloucestershire Integrated Care Board
12,CCG,11N,E38000089,NHS Kernow CCG,341 365,150 501,152 784,38 080,September,2021,NHS Kernow CCG,QT6,NHS Cornwall and the Isles of Scilly Integrated Care Board
12,CCG,11X,E38000150,NHS Somerset CCG,274 424,133 114,137 240,4 070,September,2021,NHS Somerset CCG,QSL,NHS Somerset Integrated Care Board
12,CCG,12F,E38000208,NHS Wirral CCG,216 325,99 589,102 969,13 767,September,2021,NA,NA,NA
12,CCG,13T,E38000212,NHS Newcastle Gateshead CCG,267 631,123 714,136 468,7 449,September,2021,NHS Newcastle Gateshead CCG,QHM,NHS North East and North Cumbria Integrated Care Board
12,CCG,14L,E38000217,NHS Manchester CCG,277 381,171 633,95 107,10 641,September,2021,NHS Manchester CCG,QOP,NHS Greater Manchester Integrated Care Board
12,CCG,14Y,E38000223,NHS Buckinghamshire CCG,244 981,138 511,102 661,3 809,September,2021,NA,NA,NA
12,CCG,15A,E38000221,NHS Berkshire West CCG,248 904,127 953,115 622,5 329,September,2021,NA,NA,NA
12,CCG,15C,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",470 415,238 712,224 668,7 035,September,2021,NA,NA,NA
12,CCG,15E,E38000220,NHS Birmingham and Solihull CCG,613 198,358 080,243 509,11 609,September,2021,NHS Birmingham and Solihull CCG,QHL,NHS Birmingham and Solihull Integrated Care Board
12,CCG,15F,E38000225,NHS Leeds CCG,419 854,216 091,187 734,16 029,September,2021,NHS Leeds CCG,QWO,NHS West Yorkshire Integrated Care Board
12,CCG,15M,E38000229,NHS Derby and Derbyshire CCG,548 148,276 814,244 017,27 317,September,2021,NHS Derby and Derbyshire CCG,QJ2,NHS Derby and Derbyshire Integrated Care Board
12,CCG,15N,E38000230,NHS Devon CCG,720 240,327 812,354 000,38 428,September,2021,NHS Devon CCG,QJK,NHS Devon Integrated Care Board
12,CCG,16C,E38000247,NHS Tees Valley CCG,352 141,161 848,174 294,15 999,September,2021,NHS Tees Valley CCG,QHM,NHS North East and North Cumbria Integrated Care Board
12,CCG,18C,E38000236,NHS Herefordshire CCG,465 245,244 152,214 590,6 503,September,2021,NA,NA,NA
12,CCG,26A,E38000239,NHS Norfolk and Waveney CCG,559 935,231 520,301 145,27 270,September,2021,NHS Norfolk and Waveney CCG,QMM,NHS Norfolk and Waveney Integrated Care Board
12,CCG,27D,E38000233,NHS Cheshire CCG,386 359,197 939,184 150,4 270,September,2021,NHS Cheshire CCG,QYG,NHS Cheshire and Merseyside Integrated Care Board
12,CCG,36J,E38000232,NHS Bradford District and Craven CCG,370 845,145 369,207 878,17 598,September,2021,NHS Bradford District and Craven CCG,QWO,NHS West Yorkshire Integrated Care Board
12,CCG,36L,E38000245,NHS South West London CCG,687 217,433 810,248 809,4 598,September,2021,NA,NA,NA
12,CCG,42D,E38000241,NHS North Yorkshire CCG,236 194,113 613,111 032,11 549,September,2021,NA,NA,NA
12,CCG,52R,E38000243,NHS Nottingham and Nottinghamshire CCG,548 322,268 554,249 894,29 874,September,2021,NA,NA,NA
12,CCG,70F,E38000248,NHS West Sussex CCG,460 040,226 202,218 870,14 968,September,2021,NA,NA,NA
12,CCG,71E,E38000238,NHS Lincolnshire CCG,388 733,144 886,225 339,18 508,September,2021,NHS Lincolnshire CCG,QJM,NHS Lincolnshire Integrated Care Board
12,CCG,72Q,E38000244,NHS South East London CCG,752 114,470 167,268 390,13 557,September,2021,NA,NA,NA
12,CCG,78H,E38000242,NHS Northamptonshire CCG,376 144,174 284,190 076,11 784,September,2021,NHS Northamptonshire CCG,QPM,NHS Northamptonshire Integrated Care Board
12,CCG,84H,E38000234,NHS County Durham CCG,323 608,133 005,175 926,14 677,September,2021,NHS County Durham CCG,QHM,NHS North East and North Cumbria Integrated Care Board
12,CCG,91Q,E38000237,NHS Kent and Medway CCG,883 944,465 554,402 323,16 067,September,2021,NA,NA,NA
12,CCG,92A,E38000246,NHS Surrey Heartlands CCG,466 059,280 342,182 157,3 560,September,2021,NHS Surrey Heartlands CCG,QXU,NHS Surrey Heartlands Integrated Care Board
12,CCG,92G,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",501 166,231 291,250 363,19 512,September,2021,NA,NA,NA
12,CCG,93C,E38000240,NHS North Central London CCG,649 700,399 698,244 904,5 098,September,2021,NA,NA,NA
12,CCG,97R,E38000235,NHS East Sussex CCG,296 007,150 984,139 138,5 885,September,2021,NA,NA,NA
12,CCG,99A,E38000101,NHS Liverpool CCG,245 219,142 231,78 500,24 488,September,2021,NHS Liverpool CCG,QYG,NHS Cheshire and Merseyside Integrated Care Board
12,CCG,99C,E38000127,NHS North Tyneside CCG,109 921,55 306,50 719,3 896,September,2021,NHS North Tyneside CCG,QHM,NHS North East and North Cumbria Integrated Care Board
12,CCG,99E,E38000007,NHS Basildon and Brentwood CCG,126 726,64 259,58 439,4 028,September,2021,NA,NA,NA
12,CCG,99F,E38000030,NHS Castle Point and Rochford CCG,81 057,42 747,36 506,1 804,September,2021,NA,NA,NA
12,CCG,99G,E38000168,NHS Southend CCG,72 091,39 515,31 209,1 367,September,2021,NA,NA,NA
12,CCG,A3A8R,E38000255,NHS North East London CCG,932 977,558 402,362 806,11 769,September,2021,NA,NA,NA
12,CCG,B2M3M,E38000251,NHS Coventry and Warwickshire CCG,474 615,274 206,189 978,10 431,September,2021,NA,NA,NA
12,CCG,D2P2L,E38000250,NHS Black Country and West Birmingham CCG,677 866,369 817,288 858,19 191,September,2021,NA,NA,NA
12,CCG,D4U1Y,E38000252,NHS Frimley CCG,375 809,221 316,154 148,345,September,2021,NA,NA,NA
12,CCG,D9Y0V,E38000253,"NHS Hampshire, Southampton and Isle of Wight CCG",811 734,406 699,380 733,24 302,September,2021,NA,NA,NA
12,CCG,M1J4Y,E38000249,"NHS Bedfordshire, Luton and Milton Keynes CCG",461 687,222 556,220 923,18 208,September,2021,NA,NA,NA
12,CCG,M2L0M,E38000257,NHS Shropshire and Telford and Wrekin CCG,246 799,126 426,116 087,4 286,September,2021,NA,NA,NA
NA,NA,Y05,NA,NA,NA,NA,NA,NA,NA,NA,NHS North West London CCG,QRV,NHS North West London Integrated Care Board
NA,NA,99B,NA,NA,NA,NA,NA,NA,NA,NA,NHS Wirral CCG,QYG,NHS Cheshire and Merseyside Integrated Care Board
NA,NA,Y08,NA,NA,NA,NA,NA,NA,NA,NA,NHS Black Country and West Birmingham CCG,QUA,NHS Black Country Integrated Care Board
NA,NA,Y07,NA,NA,NA,NA,NA,NA,NA,NA,NHS Shropshire Telford and Wrekin CCG,QOC,"NHS Shropshire, Telford and Wrekin Integrated Care Board"
NA,NA,Y09,NA,NA,NA,NA,NA,NA,NA,NA,NHS Kirklees CCG,QWO,NHS West Yorkshire Integrated Care Board
NA,NA,Y02,NA,NA,NA,NA,NA,NA,NA,NA,NHS Frimley CCG,QNQ,NHS Frimley Integrated Care Board
